invoice_number,invoice_time,store_id,product_id,category_id,num_item,price
2.02E+11,8/28/15 12:21,6666,7070891,70401,1,6
2.02E+11,8/28/15 12:21,6666,7090592,70203,1,1.5
2.02E+11,8/28/15 12:26,6666,7070891,70401,1,6
2.02E+11,8/28/15 12:30,6666,7070969,70401,1,6
2.02E+11,8/28/15 12:32,6666,7070884,70203,1,1.5
2.02E+11,8/28/15 12:32,6666,7090592,70203,1,1.29
2.02E+11,8/28/15 12:32,6666,7090592,70203,1,1.5
2.02E+11,8/28/15 12:33,6666,7000300,210101,1,2
2.02E+11,8/28/15 12:33,6666,7070891,70401,2,6
2.02E+11,8/28/15 12:37,G816,7308765,210301,1,2.5
2.02E+11,8/28/15 12:43,6666,7000126,210301,1,2
2.02E+11,8/28/15 12:49,G619,7000300,210101,1,2
2.02E+11,8/28/15 12:49,6666,7070884,70203,1,2
2.02E+11,8/28/15 12:49,6666,7070969,70401,1,6
2.02E+11,8/28/15 12:54,6666,7070884,70203,4,2
2.02E+11,8/28/15 13:02,6666,7071331,70301,1,4
2.02E+11,8/28/15 13:02,6666,7090363,70401,1,3.66
2.02E+11,8/28/15 13:02,6666,7090592,70203,1,1.29
2.02E+11,8/28/15 13:05,6666,7308765,210301,1,2.5
2.02E+11,8/28/15 13:07,6666,7090363,70401,1,3.66
2.02E+11,8/28/15 13:12,6666,7308017,210101,1,3.5
2.02E+11,8/28/15 13:20,6666,7070884,70203,1,2
2.02E+11,8/28/15 13:20,6666,15000231,70301,1,2
2.02E+11,8/28/15 14:10,G816,7070891,70401,1,6
2.02E+11,8/28/15 14:10,G816,7071096,70201,1,5
2.02E+11,8/28/15 14:10,G816,7314612,70101,2,1.5
2.02E+11,8/28/15 14:15,G619,7071096,70201,1,5
2.02E+11,8/28/15 14:29,G816,7090363,70401,1,6
2.02E+11,8/28/15 15:07,G816,7070884,70203,1,2
2.02E+11,8/28/15 15:07,G816,7070969,70401,1,6
2.02E+11,8/28/15 15:09,G619,7071096,70201,1,5
2.02E+11,8/28/15 15:13,G816,7070884,70203,1,2
2.02E+11,8/28/15 15:13,G816,7070891,70401,1,6
2.02E+11,8/28/15 15:21,G816,7308765,210301,1,2.5
2.02E+11,8/28/15 15:21,G816,7308765,210301,1,2.5
2.02E+11,8/28/15 15:24,6666,7090363,70401,1,3.66
2.02E+11,8/28/15 15:26,6666,7071096,70201,0.5,5
2.02E+11,8/28/15 16:00,6666,7071096,70201,1,5
2.02E+11,8/28/15 16:02,6666,7000300,210101,1,2
2.02E+11,8/28/15 16:05,628,7000300,210101,3,2
2.02E+11,8/28/15 16:05,6666,7071140,70201,2,2.5
2.02E+11,8/28/15 16:05,6666,15000231,70301,2,2
2.02E+11,8/28/15 16:07,6666,7090097,70301,1,3
2.02E+11,8/28/15 16:20,6666,7070884,70203,2,2
2.02E+11,8/28/15 16:20,6666,7070969,70401,2,6
2.02E+11,8/28/15 16:24,G619,7071096,70201,1,5
2.02E+11,8/28/15 16:24,G619,7071096,70201,1,5
2.02E+11,8/28/15 16:27,6666,7090363,70401,1,3.66
2.02E+11,8/28/15 16:29,6666,7090509,70101,1,1.5
2.02E+11,8/28/15 16:29,6666,30000711,70101,1,1.5
2.02E+11,8/28/15 16:46,6666,7090592,70203,1,1.29
2.02E+11,8/28/15 16:59,6666,7090363,70401,1,3.66
2.02E+11,8/28/15 17:13,G816,7070884,70203,2,2
2.02E+11,8/28/15 17:13,G816,7000300,210101,1,2
2.02E+11,8/28/15 17:30,G619,7070969,70401,1,6
2.02E+11,8/28/15 17:30,G619,30000742,70101,1,1.5
2.02E+11,8/28/15 17:30,G619,30000759,70101,1,1.5
2.02E+11,8/28/15 17:31,G619,7071096,70201,1,5
2.02E+11,8/28/15 17:57,G816,7070884,70203,1,2
2.02E+11,8/28/15 17:57,G816,7071096,70201,1,5
2.02E+11,8/28/15 18:00,300,7308017,210101,1,3
2.02E+11,8/28/15 18:09,G816,7071096,70201,1,5
2.02E+11,8/28/15 18:11,6666,7071331,70301,1,4
2.02E+11,8/28/15 18:11,6666,15000231,70301,3,2
2.02E+11,8/28/15 18:13,6666,7070884,70203,1,2
2.02E+11,8/28/15 18:13,6666,7070969,70401,1,6
2.02E+11,8/28/15 18:13,G816,7071096,70201,0.5,5
2.02E+11,8/28/15 18:14,6666,7070891,70401,1,6
2.02E+11,8/28/15 18:15,6666,7070969,70401,1,6
2.02E+11,8/28/15 18:15,6666,7071096,70201,1,5
2.02E+11,8/28/15 18:16,6666,7070891,70401,1,6
2.02E+11,8/28/15 18:19,6666,7070884,70203,1,1.5
2.02E+11,8/28/15 18:19,6666,7090592,70203,1,1.5
2.02E+11,8/28/15 18:20,6666,7070891,70401,2,6
2.02E+11,8/28/15 18:22,G816,7070884,70203,1,2
2.02E+11,8/28/15 18:22,G816,7070891,70401,1,6
2.02E+11,8/28/15 18:22,G816,7071133,70301,1,2
2.02E+11,8/28/15 18:23,G816,7071133,70301,1,2
2.02E+11,8/28/15 18:26,6666,7071256,70203,1,2.5
2.02E+11,8/28/15 18:27,6666,7090097,70301,1,3
2.02E+11,8/28/15 18:28,G816,7070884,70203,2,2
2.02E+11,8/28/15 18:30,6666,7070969,70401,1,6
2.02E+11,8/28/15 18:57,6666,7090363,70401,1,6
2.02E+11,8/28/15 19:04,6666,7090509,70101,1,1.5
2.02E+11,8/28/15 19:05,G816,7071096,70201,1,5
2.02E+11,8/28/15 19:09,6666,15000231,70301,1,2
2.02E+11,8/28/15 19:09,G816,7070884,70203,1,2
2.02E+11,8/28/15 19:09,G816,7071096,70201,1,5
2.02E+11,8/28/15 19:09,6666,7000409,210301,3,1.666666667
2.02E+11,8/28/15 19:10,6666,7070969,70401,1,6
2.02E+11,8/28/15 19:10,6666,7000126,210301,1,2
2.02E+11,8/28/15 19:11,6666,7070884,70203,1,1.5
2.02E+11,8/28/15 19:11,6666,7070884,70203,1,1.5
2.02E+11,8/28/15 19:11,6666,7090592,70203,1,1.5
2.02E+11,8/28/15 19:11,6666,7090592,70203,1,1.5
2.02E+11,8/28/15 19:11,6666,7000300,210101,1,2
2.02E+11,8/28/15 19:20,G816,7070884,70203,1,2
2.02E+11,8/28/15 19:20,G816,7090363,70401,1,6
2.02E+11,8/28/15 19:21,6666,7071096,70201,1,5
2.02E+11,8/28/15 20:23,628,7000300,210101,1,2
2.02E+11,8/28/15 20:25,628,7308017,210101,2,3.5
2.02E+11,8/28/15 22:09,628,7000126,210301,1,2
2.02E+11,8/28/15 22:19,G619,7308017,210101,1,3.5
2.02E+11,8/28/15 22:30,G619,7070891,70401,1,6
2.02E+11,8/28/15 22:30,G619,7071096,70201,1,5
2.02E+11,8/28/15 22:30,G619,15000231,70301,2,2
2.02E+11,8/28/15 22:46,6666,7070884,70203,1,2
2.02E+11,8/28/15 22:46,6666,7090363,70401,1,6
2.02E+11,8/28/15 22:57,628,20098391,210101,1,2.5
2.02E+11,8/28/15 22:58,628,7308017,210101,2,3.5
2.02E+11,8/29/15 0:39,628,7308017,210101,1,3.5
2.02E+11,8/29/15 0:47,628,7000133,210301,5,3
2.02E+11,8/29/15 7:53,G619,15000231,70301,1,2
2.02E+11,8/29/15 7:53,G619,30000711,70101,1,1.5
2.02E+11,8/29/15 7:53,G619,30000759,70101,1,1.5
2.02E+11,8/29/15 7:58,6666,7071218,70101,1,3
2.02E+11,8/29/15 7:59,6666,7071218,70101,1,2.2
2.02E+11,8/29/15 7:59,6666,7090455,70101,1,1.5
2.02E+11,8/29/15 8:01,6666,7313684,70101,1,2.5
2.02E+11,8/29/15 8:04,6666,7070884,70203,2,2
2.02E+11,8/29/15 8:04,6666,7090509,70101,2,1.5
2.02E+11,8/29/15 8:13,6666,7090509,70101,1,1.5
2.02E+11,8/29/15 8:13,6666,7070969,70401,1,6
2.02E+11,8/29/15 8:13,6666,7071096,70201,1,5
2.02E+11,8/29/15 8:14,6666,7090097,70301,1,3
2.02E+11,8/29/15 8:15,6666,7313684,70101,1,1.83
2.02E+11,8/29/15 8:18,6666,30000742,70101,1,1.5
2.02E+11,8/29/15 8:20,6666,7000300,210101,1,2
2.02E+11,8/29/15 8:22,6666,7090462,70101,2,1
2.02E+11,8/29/15 8:23,6666,7313684,70101,1,1.83
2.02E+11,8/29/15 8:23,G816,7314612,70101,2,1.5
2.02E+11,8/29/15 8:24,G816,7071218,70101,1,3
2.02E+11,8/29/15 8:25,G816,7071218,70101,1,3
2.02E+11,8/29/15 8:27,G816,7090363,70401,1,6
2.02E+11,8/29/15 8:29,G816,7071218,70101,1,3
2.02E+11,8/29/15 8:29,G816,7313684,70101,1,2.5
2.02E+11,8/29/15 8:30,G816,7313684,70101,2,2.5
2.02E+11,8/29/15 8:31,6666,7000294,210101,48,1.5
2.02E+11,8/29/15 8:31,G816,7070891,70401,1,6
2.02E+11,8/29/15 8:33,6666,7071096,70201,0.5,5
2.02E+11,8/29/15 8:34,6666,7070969,70401,1,6
2.02E+11,8/29/15 8:37,6666,7090493,70101,1,2
2.02E+11,8/29/15 8:41,6666,7090479,70101,1,5
2.02E+11,8/29/15 8:41,6666,30000711,70101,1,1.5
2.02E+11,8/29/15 8:41,6666,7000300,210101,1,2
2.02E+11,8/29/15 8:45,6666,7070891,70401,1,6
2.02E+11,8/29/15 8:48,G816,7070891,70401,1,6
2.02E+11,8/29/15 8:48,G816,7071218,70101,1,3
2.02E+11,8/29/15 8:48,G816,7071218,70101,1,3
2.02E+11,8/29/15 8:49,G816,7314612,70101,2,1.5
2.02E+11,8/29/15 8:50,G816,7090462,70101,1,1
2.02E+11,8/29/15 8:50,6666,7070891,70401,1,6
2.02E+11,8/29/15 8:50,G816,7314612,70101,2,1.5
2.02E+11,8/29/15 8:53,6666,7000300,210101,1,2
2.02E+11,8/29/15 8:53,6666,7308765,210301,1,2.5
2.02E+11,8/29/15 8:58,6666,7070891,70401,1,6
2.02E+11,8/29/15 8:58,G816,7070969,70401,1,6
2.02E+11,8/29/15 8:58,G816,7313684,70101,1,2.5
2.02E+11,8/29/15 8:59,G816,7314599,70101,1,1.5
2.02E+11,8/29/15 8:59,G816,7314612,70101,1,1.5
2.02E+11,8/29/15 9:01,G816,7071096,70201,1,5
2.02E+11,8/29/15 9:01,G816,7313684,70101,1,2.5
2.02E+11,8/29/15 9:02,G619,7070969,70401,1,6
2.02E+11,8/29/15 9:02,G619,7313684,70101,1,2.5
2.02E+11,8/29/15 9:02,G619,15000231,70301,1,2
2.02E+11,8/29/15 9:02,6666,7070969,70401,1,6
2.02E+11,8/29/15 9:03,6666,7000133,210301,1,3
2.02E+11,8/29/15 9:04,G619,7313684,70101,1,2.5
2.02E+11,8/29/15 9:05,G619,7070891,70401,1,6
2.02E+11,8/29/15 9:19,6666,7070884,70203,1,1.5
2.02E+11,8/29/15 9:19,6666,7090592,70203,1,1.5
2.02E+11,8/29/15 9:28,G816,7314599,70101,2,1.5
2.02E+11,8/29/15 9:29,6666,7090486,70101,1,3
2.02E+11,8/29/15 9:29,6666,7308017,210101,1,3.5
2.02E+11,8/29/15 9:52,G816,7071218,70101,1,3
2.02E+11,8/29/15 9:56,6666,7070884,70203,1,2
2.02E+11,8/29/15 10:02,6666,30000766,70101,2,1
2.02E+11,8/29/15 10:06,6666,7070884,70203,1,2
2.02E+11,8/29/15 10:06,6666,30000711,70101,1,1.5
2.02E+11,8/29/15 10:23,6666,7308765,210301,1,2.5
2.02E+11,8/29/15 10:26,6666,7090097,70301,1,3
2.02E+11,8/29/15 10:31,G816,7071096,70201,1,5
2.02E+11,8/29/15 10:38,6666,7070969,70401,1,6
2.02E+11,8/29/15 10:38,6666,7090097,70301,1,3
2.02E+11,8/29/15 10:38,6666,7090363,70401,1,3.66
2.02E+11,8/29/15 10:40,6666,21050107,210301,1,3.5
2.02E+11,8/29/15 10:56,300,7000126,210301,1,2
2.02E+11,8/29/15 10:58,6666,23030206,210101,1,2
2.02E+11,8/29/15 10:58,6666,7000126,210301,2,2
2.02E+11,8/29/15 10:59,6666,7000300,210101,1,2
2.02E+11,8/29/15 11:00,G816,7071218,70101,1,3
2.02E+11,8/29/15 11:09,G816,7000300,210101,1,2
2.02E+11,8/29/15 11:27,G619,7000300,210101,1,2
2.02E+11,8/29/15 11:43,6666,7090097,70301,1,3
2.02E+11,8/29/15 11:43,6666,15000231,70301,1,2
2.02E+11,8/29/15 11:45,6666,7000300,210101,1,2
2.02E+11,8/29/15 11:50,6666,15000231,70301,1,2
2.02E+11,8/29/15 12:01,6666,7070891,70401,1,6
2.02E+11,8/29/15 12:10,6666,7070891,70401,1,6
2.02E+11,8/29/15 12:10,6666,7090363,70401,1,3.66
2.02E+11,8/29/15 12:11,6666,7071096,70201,1,5
2.02E+11,8/29/15 12:13,6666,7071096,70201,1,5
2.02E+11,8/29/15 12:13,6666,7070969,70401,1,6
2.02E+11,8/29/15 12:13,6666,7071102,70201,1,5.5
2.02E+11,8/29/15 12:14,6666,7070884,70203,1,2
2.02E+11,8/29/15 12:15,6666,7071096,70201,1,5
2.02E+11,8/29/15 12:15,6666,7090363,70401,1,3.66
2.02E+11,8/29/15 12:20,6666,7071096,70201,1,5
2.02E+11,8/29/15 12:21,6666,7000300,210101,1,2
2.02E+11,8/29/15 12:28,6666,7071096,70201,1,5
2.02E+11,8/29/15 12:28,6666,7090592,70203,1,1.29
2.02E+11,8/29/15 12:30,6666,7071140,70201,1,2.5
2.02E+11,8/29/15 12:30,6666,15000231,70301,1,2
2.02E+11,8/29/15 12:31,6666,7071102,70201,1,5.5
2.02E+11,8/29/15 12:37,6666,7090363,70401,1,3.66
2.02E+11,8/29/15 12:38,G816,7308765,210301,1,2.5
2.02E+11,8/29/15 12:39,G816,7070969,70401,1,6
2.02E+11,8/29/15 12:39,G816,7071096,70201,1,5
2.02E+11,8/29/15 12:39,G816,7071133,70301,1,2
2.02E+11,8/29/15 12:40,6666,7308765,210301,1,2.5
2.02E+11,8/29/15 12:43,G816,7070891,70401,1,6
2.02E+11,8/29/15 12:43,G816,7071133,70301,1,2
2.02E+11,8/29/15 13:35,G816,7071096,70201,1,5
2.02E+11,8/29/15 15:02,G619,7070891,70401,1,6
2.02E+11,8/29/15 15:54,G619,7070969,70401,1,6
2.02E+11,8/29/15 15:54,G619,7071096,70201,1,5
2.02E+11,8/29/15 16:43,G816,7000300,210101,1,2
2.02E+11,8/29/15 16:43,G816,7000300,210101,1,2
2.02E+11,8/29/15 16:43,G816,7000300,210101,1,2
2.02E+11,8/29/15 16:46,6666,7070884,70203,1,2
2.02E+11,8/29/15 16:46,6666,7070891,70401,1,6
2.02E+11,8/29/15 16:47,G816,7000300,210101,1,2
2.02E+11,8/29/15 16:52,G619,7070891,70401,1,6
2.02E+11,8/29/15 16:52,G619,7071096,70201,1,5
2.02E+11,8/29/15 16:55,6666,7070884,70203,1,2
2.02E+11,8/29/15 16:55,6666,7071102,70201,1,5.5
2.02E+11,8/29/15 17:19,G816,7071133,70301,1,2
2.02E+11,8/29/15 17:38,6666,7000300,210101,1,2
2.02E+11,8/29/15 17:39,6666,7308765,210301,1,2.5
2.02E+11,8/29/15 17:41,6666,7070969,70401,1,6
2.02E+11,8/29/15 17:49,6666,7070884,70203,1,2
2.02E+11,8/29/15 17:49,6666,7071256,70203,1,2.5
2.02E+11,8/29/15 17:49,6666,7070884,70203,1,2
2.02E+11,8/29/15 18:08,G816,7071133,70301,2,2
2.02E+11,8/29/15 18:17,G619,7000133,210301,1,3
2.02E+11,8/29/15 18:19,300,7308017,210101,1,3
2.02E+11,8/29/15 18:19,6666,7070969,70401,2,6
2.02E+11,8/29/15 18:25,300,7000294,210101,3,1.5
2.02E+11,8/29/15 18:25,300,7000300,210101,1,2
2.02E+11,8/29/15 18:36,G619,20098391,210101,1,2
2.02E+11,8/29/15 18:36,G619,20098391,210101,1,2
2.02E+11,8/29/15 18:38,G816,7070884,70203,1,2
2.02E+11,8/29/15 18:56,G619,7000126,210301,1,2
2.02E+11,8/29/15 18:56,G619,7000126,210301,1,2
2.02E+11,8/29/15 19:19,G619,7000294,210101,1,1.5
2.02E+11,8/29/15 19:19,G619,7000294,210101,1,1.5
2.02E+11,8/29/15 19:23,6666,7070884,70203,1,2
2.02E+11,8/29/15 19:26,6666,7070969,70401,2,6
2.02E+11,8/29/15 19:31,6666,7071096,70201,1,5
2.02E+11,8/29/15 20:10,6666,7070884,70203,1,2
2.02E+11,8/29/15 20:20,300,7000300,210101,1,2
2.02E+11,8/29/15 20:24,6666,7070969,70401,1,6
2.02E+11,8/29/15 21:14,G816,7071096,70201,1,5
2.02E+11,8/29/15 21:16,628,7000133,210301,1,3
2.02E+11,8/29/15 21:50,G619,21000362,210301,1,3
2.02E+11,8/29/15 21:50,G619,21000362,210301,1,3
2.02E+11,8/29/15 22:02,6666,7000300,210101,1,2
2.02E+11,8/30/15 1:40,628,7000300,210101,1,2
2.02E+11,8/30/15 6:52,6666,7308765,210301,1,2.5
2.02E+11,8/30/15 8:05,6666,7070884,70203,1,2
2.02E+11,8/30/15 8:05,6666,7071096,70201,1,5
2.02E+11,8/30/15 8:10,G816,7090455,70101,1,1.5
2.02E+11,8/30/15 8:11,G816,7000300,210101,1,2
2.02E+11,8/30/15 8:11,G816,7071133,70301,1,2
2.02E+11,8/30/15 8:11,G816,7313684,70101,1,2.5
2.02E+11,8/30/15 8:16,G619,7070891,70401,1,6
2.02E+11,8/30/15 8:16,G619,30000742,70101,1,1.5
2.02E+11,8/30/15 8:16,G619,30000742,70101,1,1.5
2.02E+11,8/30/15 8:28,G816,7314612,70101,2,1.5
2.02E+11,8/30/15 8:28,G816,7090363,70401,1,6
2.02E+11,8/30/15 8:29,G816,7314612,70101,2,1.5
2.02E+11,8/30/15 8:48,G816,7090509,70101,1,1.5
2.02E+11,8/30/15 8:56,G816,7090363,70401,1,6
2.02E+11,8/30/15 9:05,G816,7071218,70101,2,3
2.02E+11,8/30/15 9:09,G619,7000300,210101,1,2
2.02E+11,8/30/15 9:38,G816,7070884,70203,2,2
2.02E+11,8/30/15 9:38,G816,7070891,70401,1,6
2.02E+11,8/30/15 9:49,G816,7313684,70101,1,2.5
2.02E+11,8/30/15 9:49,G816,7314612,70101,1,1.5
2.02E+11,8/30/15 10:42,300,7000300,210101,1,2
2.02E+11,8/30/15 10:42,300,7308017,210101,1,3
2.02E+11,8/30/15 10:50,6666,7000126,210301,1,2
2.02E+11,8/30/15 10:50,6666,7000300,210101,1,2
2.02E+11,8/30/15 10:57,G619,7308765,210301,1,2.5
2.02E+11,8/30/15 10:57,G619,7000133,210301,1,3
2.02E+11,8/30/15 11:32,G816,7071096,70201,1,5
2.02E+11,8/30/15 11:33,G816,7000126,210301,1,2
2.02E+11,8/30/15 11:35,G816,7071133,70301,2,2
2.02E+11,8/30/15 11:36,G816,7071133,70301,2,2
2.02E+11,8/30/15 11:36,G816,7308765,210301,1,2.5
2.02E+11,8/30/15 11:53,G619,7071102,70201,1,5.5
2.02E+11,8/30/15 12:06,6666,7070884,70203,1,2
2.02E+11,8/30/15 12:06,6666,7071140,70201,1,2.5
2.02E+11,8/30/15 12:06,6666,15000231,70301,1,2
2.02E+11,8/30/15 12:07,G619,7308765,210301,1,2.5
2.02E+11,8/30/15 12:07,G619,7308765,210301,1,2.5
2.02E+11,8/30/15 12:08,G619,7308765,210301,1,2.5
2.02E+11,8/30/15 12:08,6666,7071096,70201,1,5
2.02E+11,8/30/15 12:10,6666,7308765,210301,1,2.5
2.02E+11,8/30/15 12:24,628,7000300,210101,2,2
2.02E+11,8/30/15 12:25,6666,7071331,70301,1,4
2.02E+11,8/30/15 12:25,6666,15000231,70301,1,2
2.02E+11,8/30/15 12:29,G816,7070969,70401,1,6
2.02E+11,8/30/15 12:29,G816,7071096,70201,1,5
2.02E+11,8/30/15 12:39,6666,7308765,210301,2,2.5
2.02E+11,8/30/15 12:44,6666,7070969,70401,1,6
2.02E+11,8/30/15 12:44,6666,7071102,70201,1,5.5
2.02E+11,8/30/15 12:57,6666,7000409,210301,1,2
2.02E+11,8/30/15 13:00,6666,7000294,210101,1,1.5
2.02E+11,8/30/15 13:12,G816,7308765,210301,1,2.5
2.02E+11,8/30/15 13:17,6666,7308765,210301,1,2.5
2.02E+11,8/30/15 13:19,6666,7308765,210301,1,2.5
2.02E+11,8/30/15 14:15,G816,7070884,70203,1,2
2.02E+11,8/30/15 14:15,G816,7070969,70401,2,6
2.02E+11,8/30/15 14:30,300,7000300,210101,1,2
2.02E+11,8/30/15 14:32,300,7000423,210301,1,1.5
2.02E+11,8/30/15 15:35,G816,7070884,70203,1,2
2.02E+11,8/30/15 15:35,G816,7070891,70401,1,6
2.02E+11,8/30/15 15:44,G816,7070884,70203,3,2
2.02E+11,8/30/15 15:44,G816,7070891,70401,1,6
2.02E+11,8/30/15 15:44,G816,7071096,70201,1,5
2.02E+11,8/30/15 15:44,G816,7071096,70201,1,5
2.02E+11,8/30/15 16:06,G619,7070891,70401,1,6
2.02E+11,8/30/15 16:06,G619,7070891,70401,1,6
2.02E+11,8/30/15 16:06,G619,7071096,70201,1,5
2.02E+11,8/30/15 16:06,G619,7071102,70201,1,5.5
2.02E+11,8/30/15 17:06,6666,7071096,70201,1,5
2.02E+11,8/30/15 17:13,G816,7000300,210101,1,2
2.02E+11,8/30/15 17:13,G816,7071096,70201,1,5
2.02E+11,8/30/15 17:15,G816,7070884,70203,1,2
2.02E+11,8/30/15 17:15,G816,7071096,70201,1,5
2.02E+11,8/30/15 17:18,G816,7070891,70401,1,6
2.02E+11,8/30/15 17:18,G816,7071096,70201,1,5
2.02E+11,8/30/15 17:28,G816,7070884,70203,1,2
2.02E+11,8/30/15 17:28,G816,7071096,70201,1,5
2.02E+11,8/30/15 17:36,G619,7000409,210301,1,2
2.02E+11,8/30/15 18:03,6666,15000231,70301,1,2
2.02E+11,8/30/15 18:04,G816,7070884,70203,1,2
2.02E+11,8/30/15 18:13,G816,7070884,70203,1,2
2.02E+11,8/30/15 18:13,G816,7071164,70201,1,5
2.02E+11,8/30/15 18:13,G816,7070969,70401,1,6
2.02E+11,8/30/15 18:23,G816,7071133,70301,2,2
2.02E+11,8/30/15 18:51,G816,7090363,70401,1,6
2.02E+11,8/30/15 18:52,G816,7070891,70401,1,6
2.02E+11,8/30/15 18:52,G816,7071133,70301,1,2
2.02E+11,8/30/15 18:52,G816,7071133,70301,1,2
2.02E+11,8/30/15 19:19,G816,7071133,70301,2,2
2.02E+11,8/30/15 19:39,300,7000300,210101,1,2
2.02E+11,8/30/15 19:39,300,7308017,210101,1,3
2.02E+11,8/30/15 20:21,628,21000362,210301,116,3
2.02E+11,8/30/15 22:00,G619,7070891,70401,1,6
2.02E+11,8/30/15 22:13,G619,7000416,210301,1,3
2.02E+11,8/30/15 22:16,G619,7070891,70401,1,6
2.02E+11,8/30/15 22:16,G619,15000231,70301,1,2
2.02E+11,8/30/15 22:22,G619,7071096,70201,1,5
2.02E+11,8/30/15 22:27,G619,7000300,210101,1,2
2.02E+11,8/30/15 22:31,G619,7000294,210101,3,1.5
2.02E+11,8/30/15 22:32,G619,7070969,70401,1,6
2.02E+11,8/30/15 22:32,G619,15000231,70301,1,2
2.02E+11,8/30/15 23:23,G619,7000126,210301,1,2
2.02E+11,8/30/15 23:23,G619,7000300,210101,4,2
2.02E+11,8/30/15 23:26,G619,21000447,210301,1,4.5
2.02E+11,8/31/15 0:27,300,7000294,210101,1,1.5
2.02E+11,8/31/15 7:16,G619,7000294,210101,1,1.5
2.02E+11,8/31/15 7:19,G619,7070891,70401,1,6
2.02E+11,8/31/15 7:21,G816,7000300,210101,2,2
2.02E+11,8/31/15 7:21,G816,7000300,210101,7,2
2.02E+11,8/31/15 7:34,6666,23030206,210101,1,2
2.02E+11,8/31/15 7:44,G619,30000759,70101,1,1.5
2.02E+11,8/31/15 7:44,G619,30000759,70101,1,1.5
2.02E+11,8/31/15 7:46,G619,7070891,70401,1,6
2.02E+11,8/31/15 7:58,6666,7000294,210101,1,1.5
2.02E+11,8/31/15 7:58,6666,7070891,70401,1,6
2.02E+11,8/31/15 8:03,300,7000300,210101,1,2
2.02E+11,8/31/15 8:05,6666,7090455,70101,1,1.5
2.02E+11,8/31/15 8:05,6666,7090493,70101,1,2
2.02E+11,8/31/15 8:05,6666,7313684,70101,1,1.83
2.02E+11,8/31/15 8:07,6666,7070969,70401,1,6
2.02E+11,8/31/15 8:08,6666,7313684,70101,1,2.5
2.02E+11,8/31/15 8:09,G816,7314599,70101,1,1.5
2.02E+11,8/31/15 8:09,6666,7090462,70101,1,1
2.02E+11,8/31/15 8:11,6666,7090097,70301,1,3
2.02E+11,8/31/15 8:11,G816,7071218,70101,1,3
2.02E+11,8/31/15 8:11,6666,7090493,70101,1,2
2.02E+11,8/31/15 8:11,G816,7000300,210101,1,2
2.02E+11,8/31/15 8:11,G816,7071133,70301,1,2
2.02E+11,8/31/15 8:11,G816,7313684,70101,1,2.5
2.02E+11,8/31/15 8:12,6666,7000126,210301,1,2
2.02E+11,8/31/15 8:12,6666,7000300,210101,1,2
2.02E+11,8/31/15 8:12,6666,7090509,70101,1,1.5
2.02E+11,8/31/15 8:12,6666,30000742,70101,1,1.5
2.02E+11,8/31/15 8:12,G816,7000300,210101,1,2
2.02E+11,8/31/15 8:15,6666,7070884,70203,1,1.5
2.02E+11,8/31/15 8:15,6666,7090592,70203,1,1.5
2.02E+11,8/31/15 8:17,6666,7070884,70203,1,1.5
2.02E+11,8/31/15 8:17,6666,7090363,70401,1,3.66
2.02E+11,8/31/15 8:17,6666,7090592,70203,1,1.5
2.02E+11,8/31/15 8:19,6666,21050060,210301,1,4
2.02E+11,8/31/15 8:19,6666,7070891,70401,1,6
2.02E+11,8/31/15 8:19,6666,30000742,70101,1,1.5
2.02E+11,8/31/15 8:20,6666,7090479,70101,1,5
2.02E+11,8/31/15 8:20,6666,7313684,70101,1,2.5
2.02E+11,8/31/15 8:24,6666,7000300,210101,1,2
2.02E+11,8/31/15 8:26,6666,7313684,70101,1,2.5
2.02E+11,8/31/15 8:27,6666,7000300,210101,1,2
2.02E+11,8/31/15 8:28,G816,7090363,70401,1,6
2.02E+11,8/31/15 8:28,6666,7000126,210301,1,2
2.02E+11,8/31/15 8:28,G816,7313684,70101,1,2.5
2.02E+11,8/31/15 8:28,G816,7314599,70101,1,1.5
2.02E+11,8/31/15 8:28,6666,7313684,70101,1,2.5
2.02E+11,8/31/15 8:29,6666,7000409,210301,1,2
2.02E+11,8/31/15 8:30,6666,7000300,210101,1,2
2.02E+11,8/31/15 8:30,6666,7313684,70101,1,2.5
2.02E+11,8/31/15 8:32,6666,7070884,70203,1,2
2.02E+11,8/31/15 8:32,6666,7070969,70401,1,6
2.02E+11,8/31/15 8:33,6666,7070891,70401,1,6
2.02E+11,8/31/15 8:33,6666,7308765,210301,1,2.5
2.02E+11,8/31/15 8:34,G816,7314612,70101,1,1.5
2.02E+11,8/31/15 8:35,6666,7070891,70401,1,6
2.02E+11,8/31/15 8:35,6666,7071096,70201,1,5
2.02E+11,8/31/15 8:36,G816,7000133,210301,1,3
2.02E+11,8/31/15 8:36,G816,7071133,70301,1,2
2.02E+11,8/31/15 8:37,6666,7090493,70101,2,2
2.02E+11,8/31/15 8:37,6666,30000711,70101,2,1.5
2.02E+11,8/31/15 8:37,6666,7070969,70401,1,6
2.02E+11,8/31/15 8:37,6666,7071140,70201,1,2.5
2.02E+11,8/31/15 8:38,6666,7308765,210301,1,2.5
2.02E+11,8/31/15 8:41,6666,30000711,70101,1,1.5
2.02E+11,8/31/15 8:41,6666,30000766,70101,1,1.5
2.02E+11,8/31/15 8:41,6666,7070969,70401,1,6
2.02E+11,8/31/15 8:43,6666,7071218,70101,1,3
2.02E+11,8/31/15 8:43,6666,7313684,70101,1,2.5
